CLNT_ID,PD_BUY_TOT
3914021,2827200
3914046,666600
3914074,884280
3914323,1222170
3914489,883200
3914575,1073930
3914577,571650
3914698,519500
3914721,1755500
3914782,980000
3914787,8609920
3914789,960790
3914845,1073800
3914880,804760
3914954,543800
3915068,505100
3915104,864750
3915216,1290570
3915230,647500
3915292,2914170
3915354,905900
3915402,1648300
3915450,985600
3915488,549900
3915489,1268250
3915633,516000
3915696,1060900
3915701,611020
3915888,615600
3915934,511750
3915949,3616000
3915961,799400
3916290,648650
3916297,591200
3916338,599500
3916353,3698600
3916519,2525910
3916558,756500
3916568,747000
3916615,1556750
3916633,810000
3916660,1682000
3916677,1131040
3916898,1492900
3917008,1533810
3917018,559500
3917030,503770
3917044,3591040
3917074,1205420
3917079,902940
3917091,875590
3917120,4600700
3917226,857200
3917353,1607800
3917375,1213000
3917603,1159000
3917893,830000
3917971,601000
3918038,516000
3918045,1881350
3918143,517500
3918220,611600
3918320,567350
3918369,1283650
3918382,1041600
3918412,951500
3918421,1373400
3918739,608100
3918801,1815000
3918844,778000
3918848,897000
3918881,2710800
3918921,757160
3918971,1929000
3918986,555600
3918998,1160000
3919011,2290600
3919047,1048000
3919080,908000
3919087,759580
3919148,588790
3919174,726030
3919229,747680
3919385,2304400
3919396,1051000
3919426,801800
3919437,799400
3919441,1000000
3919498,607650
3919503,1808000
3919711,1450000
3919904,2619800
3919910,1012350
3919935,1271690
3920168,610450
3920226,5952390
3920351,585800
3920374,547000
3920495,1032620
3920511,659000
3920565,535600
3920889,911800
3920906,516800
3921055,1037900
3921080,622800
3921093,951750
3921217,699800
3921242,1013700
3921346,1801900
3921405,1630420
3921414,2082300
3921436,524500
3921461,683020
3921619,2936540
3921627,620000
3921714,643300
3921730,595550
3921777,3341270
3921787,1685700
3921820,4755980
3921853,760670
3921988,891960
3922018,682200
3922086,685000
3922170,2314170
3922178,523500
3922185,628000
3922268,1038900
3922286,1272410
3922338,574500
3922414,1432100
3922468,670910
3922497,1053300
3922580,1377290
3922623,1671300
3922624,3681600
3922718,525600
3922759,705200
3922782,622000
3922815,1701100
3922839,815350
3922899,972600
3922910,591810
3922983,827300
3922993,822400
3922994,1406400
3923043,1310000
3923095,646000
3923100,1544900
3923103,2416510
3923137,780900
3923226,782830
3923287,964000
3923413,572800
3923457,585000
3923460,1119500
3923482,544200
3923498,879000
3923518,670900
3923607,752000
3923764,1859670
3923770,1150200
3923808,527300
3923976,2101400
3924070,2584620
3924105,1458000
3924166,796000
3924346,884100
3924405,6040600
3924471,1137900
3924518,2218500
3924774,1494800
3924928,670000
3924944,7956930
3924945,615300
3924951,756800
3925087,536200
3925121,773100
3925147,501500
3925249,1144010
3925258,1703950
3925297,5600180
3925366,517000
3925437,1194400
3925497,611000
3925615,516020
3925619,1171500
3925693,701900
3925697,1257940
3925700,1061100
3925882,684000
3926008,647400
3926015,733690
3926114,668060
3926120,1113200
3926225,518800
3926303,2021200
3926367,1668900
3926550,2065950
3926554,673930
3926579,640100
3926720,3447300
3926746,688360
3926825,548000
3926871,737410
3926920,2370000
3927011,1939700
3927154,1264000
3927280,1774460
3927323,1814610
3927417,723400
3927425,586000
3927448,667900
3927574,2509970
3927623,967300
3927639,1791900
3927748,744000
3927750,513640
3927777,537500
3927790,1305360
3927830,526300
3927901,2441200
3927909,1400000
3927987,539900
3928047,1822000
3928109,609000
3928144,530900
3928152,603100
3928190,1631400
3928213,584200
3928330,976810
3928503,684400
3928542,1382360
3928615,1916000
3928815,1004600
3928846,634600
3928936,589520
3928983,1946590
3929172,527500
3929195,547300
3929241,562800
3929301,774950
3929388,654000
3929438,1704630
3929488,1640730
3929538,1512200
3929583,841550
3929607,570000
3929667,1501250
3929726,4030800
3929780,515200
3929797,603000
3929822,1456000
3929847,1778000
3929848,655970
3929912,3536660
3929944,1752580
3929965,1135150
3929995,1016500
3930052,2054140
3930144,593160
3930290,717150
3930307,933150
3930348,2361230
3930509,629700
3930550,1697700
3930590,706000
3930595,518500
3930665,1301900
3930683,777000
3930862,562800
3930871,719660
3930872,5517500
3931010,889400
3931026,4831280
3931127,542720
3931241,761400
3931253,3732170
3931289,641600
3931345,540400
3931380,634140
3931407,1505870
3931433,579570
3931439,941860
3931484,646900
3931516,643100
3931599,1453000
3931740,710790
3931774,925900
3931872,1249100
3931885,549240
3932034,640000
3932043,1117200
3932061,913300
3932088,501600
3932099,714800
3932167,703800
3932247,932630
3932371,1196270
3932426,642560
3932482,861000
3932494,948600
3932509,1347690
3932631,968610
3932642,566800
3932658,506400
3932716,544970
3932768,808810
3932770,821950
3932788,5856000
3932929,1800000
3932968,776000
3933414,2662630
3933454,984980
3933476,642600
3933570,740300
3933574,1011790
3933603,545000
3933657,1964700
3933666,1901900
3933681,1717250
3933720,600270
3933786,609010
3933856,1584510
3933888,3447700
3933961,810900
3934011,762830
3934012,1621290
3934095,853390
3934126,1140200
3934189,889600
3934269,605700
3934282,513100
3934288,5914540
3934299,1675100
3934302,9623300
3934369,830460
3934423,561800
3934436,1152100
3934454,504000
3934486,1659140
3934526,539000
3934668,1302880
3934745,877100
3934749,1629590
3934787,1577700
3934878,1886300
3934918,1220900
3934961,1152000
3934998,2189000
3935000,628300
3935092,1212300
3935093,2539020
3935116,737800
3935232,1199700
3935364,560100
3935370,1217400
3935426,594930
3935450,5579000
3935642,1129140
3935666,760600
3935675,1668500
3935676,507000
3935744,1096600
3935846,605640
3935922,3717600
3935933,672900
3935952,617000
3936030,2004300
3936115,667550
3936191,1070410
3936205,4327000
3936249,2378730
3936266,618200
3936336,537500
3936347,1333000
3936367,738700
3936413,1170000
3936472,3569700
3936522,750000
3936569,565300
3936586,731270
3936637,704900
3936696,918880
3936723,1009800
3936750,613300
3936978,545900
3937050,657000
3937101,681300
3937144,740800
3937293,785400
3937312,2539000
3937322,2724700
3937324,1241500
3937331,571900
3937345,542300
3937455,2295560
3937460,1267350
3937516,2088010
3937527,690000
3937582,888000
3937718,1867600
3937733,789850
3937759,1066000
3937818,865600
3937973,1364900
3937978,604100
3938129,998400
3938146,908600
3938158,16705080
3938267,1065500
3938473,714400
3938544,631200
3938623,538000
3938647,3858100
3938658,885300
3938724,578750
3938757,990400
3938769,868600
3938837,936950
3938856,1878950
3938864,860940
3938956,1484000
3938990,674900
3939002,866800
3939236,665060
3939267,840000
3939290,1260000
3939323,590800
3939392,504600
3939414,676575
3939436,2148120
3939543,541980
3939557,1402700
3939675,1160000
3939772,528510
3939814,2370000
3939917,573900
3939919,940660
3939953,741000
3939984,1634500
3940050,534000
3940087,632640
3940151,1747290
3940270,2308740
3940287,1942800
3940334,1553200
3940442,533400
3940470,500200
3940482,4777200
3940490,2439960
3940559,1170560
3940670,637800
3940709,656100
3940742,4475820
3940857,904870
3940859,1046000
3941005,777740
3941038,1223300
3941122,552650
3941164,3653530
3941185,1125930
3941225,1522010
3941296,1432400
3941371,695800
3941465,1117300
3941547,656290
3941614,2392450
3941641,606000
3941669,614000
3941678,1546000
3941716,1272000
3941822,1119000
3941875,1173200
3941958,539700
3942019,987000
3942061,1127520
3942062,1814800
3942078,1138100
3942104,917880
3942258,500300
3942315,10283030
3942353,509200
3942487,3534200
3942511,550780
3942535,1368000
3942568,585400
3942593,961900
3942617,1224400
3942696,1658210
3942710,959500
3942859,3564600
3942927,830400
3942986,697700
3943014,641000
3943073,628000
3943128,783400
3943198,677300
3943250,2260810
3943365,1082150
3943473,1490400
3943495,4010010
3943497,688200
3943562,1348010
3943614,3926000
3943888,2352180
3943931,1558410
3943932,592000
3943968,554000
3944099,1068100
3944232,1549800
3944279,671500
3944309,649260
3944352,508200
3944356,2542300
3944470,5045900
3944517,1466010
3944567,886000
3944621,795250
3944624,505600
3944678,1277700
3944683,1108500
3944691,513300
3944753,750500
3944838,1073170
3944839,1666760
3944847,3622000
3944852,1162160
3944908,522770
3945070,1106210
3945165,4441400
3945342,1051270
3945384,570150
3945388,598000
3945410,1627740
3945440,2183100
3945462,2735400
3945552,583700
3945655,1144870
3945675,653320
3945689,2669950
3945705,650000
3945736,2932240
3945805,906200
3945843,1108300
3945877,675100
3945959,955800
3945974,1375000
3946146,888000
3946153,521900
3946160,842500
3946191,513800
3946283,559100
3946293,1856000
3946307,667750
3946419,700000
3946449,679900
3946507,603080
3946532,878300
3946593,745600
3946672,517420
3946727,1884100
3946813,1849100
3946827,1697000
3947019,988680
3947027,810800
3947044,4597900
3947073,2414220
3947094,4161500
3947134,603200
3947148,887000
3947195,1020550
3947317,1182800
3947372,712800
3947514,983300
3947540,570200
3947648,670780
3947745,1448630
3947771,558400
3947847,625780
3947982,533800
3947986,596600
3948103,785800
3948278,1815020
3948304,503800
3948465,820800
3948510,1056200
3948581,2356600
3948585,615000
3948634,532000
3948656,534200
3948700,590400
3948731,8124000
3948760,683250
3948805,1174000
3948806,1906000
3948855,688500
3948887,2854670
3948932,577000
3948937,878000
3948948,662310
3948976,987000
3949147,531700
3949178,913000
3949241,993570
3949325,528000
3949605,852870
3949659,559050
3949669,586000
3949736,512300
3949822,2505700
3949831,918000
3949836,2050360
3949852,721400
3949874,3057310
3949886,814700
3949934,1616900
3950189,523240
3950199,508170
3950238,657400
3950269,1471820
3950372,1905600
3950436,818600
3950442,1489270
3950506,984350
3950603,1934280
3950623,2182390
3950642,641300
3950664,762230
3950734,3428490
3950831,1409640
3950936,966000
3950944,555600
3950988,1542020
3951038,595300
3951050,601100
3951122,692840
3951164,564800
3951203,749100
3951223,4719830
3951242,6543380
3951445,972800
3951649,524650
3951650,670210
3951670,1113000
3951784,574300
3951826,588200
3951921,2730000
3951980,5316390
3952001,1054000
3952024,915500
3952030,545300
3952056,1079520
3952150,4429000
3952182,1474520
3952224,685500
3952253,982000
3952297,1235500
3952305,1128000
3952307,640000
3952369,725000
3952390,589500
3952418,1498500
3952476,2627540
3952485,555800
3952657,5800000
3952695,722900
3952746,570900
3952819,679500
3952820,3159550
3952957,1105000
3952973,3012730
3953000,1310000
3953033,519200
3953172,788200
3953215,803100
3953277,828000
3953357,1650000
3953379,1442000
3953440,803000
3953459,1451280
3953518,1628000
3953544,1426960
3953587,1636800
3953590,625000
3953619,2632200
3953632,962800
3953634,599000
3953677,768500
3953715,516900
3953874,521300
3953899,694000
3953968,2015568
3954038,2868000
3954113,2502860
3954143,560000
3954406,661900
3954489,819000
3954543,649600
3954651,3262800
3954796,928400
3954861,1213110
3954863,1599000
3954889,660800
3954918,770300
3955193,814400
3955284,1127590
3955324,624220
3955348,690900
3955355,1456209
3955396,719240
3955577,594900
3955616,514040
3955634,966000
3955670,2524950
3955708,514600
3955748,1119300
3955850,585200
3955971,752900
3956066,786000
3956122,937450
3956148,703700
3956232,654900
3956303,1864900
3956352,597000
3956424,840800
3956448,2482520
3956555,776980
3956584,678000
3956632,763950
3956674,763500
3956756,1068000
3956779,1195300
3956865,3922010
3956934,864000
3956949,751720
3956962,886300
3957009,1312000
3957047,13479060
3957140,2912200
3957158,712600
3957206,1344000
3957224,720200
3957259,733800
3957383,2210780
3957426,630720
3957577,2180000
3957634,2118620
3957696,1750000
3957797,799000
3957891,4216530
3957931,987000
3957950,5816360
3958032,1398120
3958094,913700
3958203,1132100
3958332,2610820
3958384,2369740
3958433,822800
3958516,576900
3958565,1269000
3958567,1171200
3958575,2992120
3958669,867660
3958676,9671700
3958764,611410
3958901,3615230
3959067,1105390
3959136,656600
3959233,4833000
3959267,915300
3959306,824100
3959319,2203870
3959406,1910400
3959439,567520
3959472,722640
3959476,1518010
3959526,553400
3959540,612000
3959571,627920
3959605,735250
3959662,516600
3959743,2075800
3959830,1284030
3959932,928100
3959973,1251170
3960016,808000
3960074,1962200
3960106,748000
3960143,1011900
3960167,5061960
3960212,1564730
3960254,2107640
3960266,1440000
3960299,541100
3960317,646200
3960388,1575990
3960423,1393900
3960447,691700
3960561,751400
3960597,962690
3960619,973240
3960669,609800
3960716,1293350
3960749,575000
3960761,2064000
3960780,544870
3960906,732010
3960992,808300
3961049,3509760
3961057,602500
3961066,2787600
3961085,2606670
3961090,628550
3961091,2490000
3961149,663960
3961193,785720
3961221,533000
3961223,1078700
3961285,543000
3961311,1135820
3961528,509490
3961669,592800
3961708,864900
3961830,1125200
3961861,3983700
3961932,1502340
3962005,1983220
3962035,663000
3962077,560000
3962192,3506440
3962210,4260000
3962253,1218000
3962309,1355000
3962344,639900
3962359,1192000
3962387,906200
3962418,6603300
3962438,833200
3962445,1292650
3962479,580750
3962503,1117500
3962782,1675180
3962863,1050120
3962989,7396290
3963010,665820
3963075,592800
3963251,571000
3963314,557090
3963336,2194440
3963399,506300
3963415,551000
3963440,514900
3963532,682900
3963581,593800
3963663,530070
3963782,1182440
3963792,576000
3963807,1953110
3963827,1000760
3963847,1213560
3963854,863400
3963872,1929580
3963879,766390
3963986,1129970
3964085,638450
3964091,852000
3964207,1007980
3964278,790720
3964326,836000
3964350,869500
3964352,826390
3964397,584560
3964409,1228360
3964533,2675010
3964542,726500
3964643,2507470
3964839,1550800
3964860,602300
3964874,1635000
3964908,524390
3965365,2648170
3965451,2421910
3965487,971000
3965521,1626000
3965528,3017880
3965593,764200
3965667,856000
3965731,1758000
3965773,1232300
3965897,1047940
3965925,549000
3965957,840000
3965978,870000
3966035,1690740
3966149,2145970
3966222,572100
3966280,1454000
3966333,2525640
3966365,1538000
3966407,520300
3966420,1712490
3966452,635000
3966503,879520
3966522,2113300
3966563,779780
3966590,596000
3966619,536900
3966635,1108340
3966671,1551950
3966758,1929400
3966784,1251000
3966845,3622000
3966883,753820
3966926,897900
3966980,588000
3967124,590400
3967308,2850220
3967320,2572100
3967325,2647500
3967391,989470
3967406,1184000
3967483,1365740
3967570,537000
3967641,574200
3967731,914100
3967823,593800
3967845,1163070
3967860,629300
3967934,1960750
3968049,517660
3968173,1043650
3968249,1107800
3968329,1035000
3968334,1134000
3968339,536060
3968393,640000
3968407,640000
3968478,4953580
3968528,875000
3968597,972600
3968634,617800
3968636,767000
3968644,1509600
3968665,1502600
3968710,550940
3968767,546050
3968799,951400
3968805,747600
3968915,765000
3968940,2906400
3969092,1325000
3969202,798000
3969332,1005900
3969386,1855960
3969472,630800
3969522,800400
3969546,518700
3969599,3042320
3969721,2267800
3969727,1242000
3969762,2191160
3969793,1550000
3969812,2129000
3969813,654500
3969934,2393400
3970072,568000
3970079,1859130
3970130,650920
3970168,537760
3970188,678170
3970220,642050
3970264,844500
3970276,702300
3970284,610000
3970313,638400
3970375,550830
3970428,562900
3970533,3538360
3970566,943340
3970711,825780
3970724,693600
3970812,3849200
3970907,578460
3970979,551800
3971224,1150000
3971243,2247990
3971413,795500
3971513,2107400
3971537,739000
3971606,521640
3971616,3122530
3971673,769700
3971681,643290
3971697,544800
3971758,1482860
3971777,10493000
3971787,945550
3971807,798000
3972018,588100
3972059,933720
3972112,1156270
3972227,986600
3972255,703000
3972301,1884750
3972378,1825000
3972434,3617570
3972533,3110750
3972605,6420000
3972622,646300
3972623,1051130
3972634,2419500
3972674,1272400
3972700,652000
3972830,760600
3972837,7914230
3972908,639800
3972940,773820
3973000,528980
3973024,529800
3973071,1440150
3973096,515020
3973166,511200
3973191,908000
3973267,556000
3973406,784250
3973571,784030
3973720,3168000
3973835,2506900
3973974,597400
3974030,882160
3974036,927000
3974043,834400
3974064,1166400
3974072,1455400
3974174,1165560
3974251,1149090
3974259,550000
3974417,785900
3974483,1866890
3974574,626900
3974607,1266800
3974611,2311600
3974735,533100
3974740,592360
3974791,29460000
3974846,1070000
3974937,762000
3974970,512700
3975004,516010
3975031,795000
3975049,1493190
3975163,685330
3975177,573500
3975239,2229000
3975316,871800
3975372,527700
3975385,991260
3975462,1759600
3975512,603900
3975602,2279850
3975614,932000
3975707,3162590
3975719,603100
3975723,565000
3975726,2305300
3975811,1329940
3975905,1052750
3976002,616420
3976008,1574130
3976074,1276600
3976078,976100
3976148,510000
3976205,20417980
3976228,876420
3976232,3079400
3976256,690000
3976264,1145100
3976271,501560
3976278,2378200
3976282,2448700
3976318,1206000
3976336,676000
3976420,737000
3976477,1078000
3976512,1856000
3976513,601000
3976560,828100
3976598,3426920
3976672,723200
3976702,935560
3976801,864300
3976842,1278000
3976896,2599560
3976929,583800
3976986,527400
3977082,753000
3977113,2731020
3977395,1230480
3977544,777400
3977546,1521600
3977579,745200
3977593,865500
3977611,1065930
3977628,6861240
3977707,3862790
3977736,1213000
3977753,3181300
3977957,690600
3977963,1746940
3978000,696800
3978044,2413140
3978068,2930000
3978176,2318200
3978213,2746720
3978315,1029030
3978343,864000
3978361,509600
3978719,1228200
3978734,987200
3978751,627000
3978802,2398460
3978817,770800
3978870,629000
3978872,1073100
3978950,4021210
3979046,764150
3979076,1106500
3979078,988900
3979293,578780
3979295,524570
3979344,854800
3979468,1005470
3979473,1980000
3979745,867920
3979746,1241300
3979770,808800
3979880,651000
3979885,621400
3980007,574200
3980165,1340000
3980217,862360
3980270,545600
3980302,846000
3980320,3142860
3980330,3465070
3980342,600580
3980344,503600
3980352,745300
3980372,619900
3980421,526600
3980437,1137860
3980534,771340
3980564,662900
3980613,1073260
3980626,1278760
3980723,1897740
3980745,3960000
3980822,3144000
3980825,886000
3980828,3356930
3981020,1011080
3981058,606260
3981160,661750
3981173,569500
3981190,2710000
3981249,573300
3981287,780440
3981562,632190
3981751,636500
3981757,753700
3981796,1119400
3981816,1051190
3981915,720000
3982064,789000
3982163,559900
3982179,608910
3982352,982360
3982454,527100
3982507,654000
3982567,952000
3982626,596000
3982745,1045500
3982763,536000
3982829,518000
3982839,755900
3982870,670650
3982923,636700
3983008,2721400
3983128,1210610
3983298,692600
3983313,534700
3983315,735980
3983352,896800
3983461,1999890
3983477,586400
3983481,537000
3983492,1491510
3983517,1464100
3983663,740440
3983697,761390
3983706,2072850
3983870,1296600
3983942,1379000
3983965,1557080
3984076,1139430
3984123,1639400
3984141,652900
3984152,1565650
3984165,762400
3984193,543200
3984286,838000
3984320,1191500
3984354,1126700
3984428,3071100
3984474,686200
3984500,767200
3984502,596400
3984523,757800
3984532,640000
3984550,1210510
3984570,736000
3984574,645000
3984583,505700
3984594,1347300
3984605,500800
3984614,1831840
3984752,1211470
3984824,974000
3984881,976000
3984901,521000
3985020,1114600
3985028,1843110
3985033,1616660
3985055,1136000
3985251,1414570
3985254,543600
3985366,856900
3985388,660000
3985631,2478890
3985885,984380
3985955,845000
3986057,3790800
3986060,1667000
3986088,954060
3986132,2193270
3986253,567030
3986267,538000
3986335,709800
3986349,1079080
3986401,2159000
3986490,1200000
3986505,874820
3986541,559953
3986555,1055200
3986616,576100
3986674,718000
3986763,688600
3986844,1230000
3986850,1011150
3986901,947400
3986988,899100
3986991,2362870
3987037,808620
3987124,931440
3987226,2040050
3987349,574800
3987421,563760
3987514,817690
3987621,1574890
3987673,827630
3987681,1303000
3987701,678650
3987740,604100
3987854,1942300
3987900,690400
3987931,615000
3988035,675200
3988081,2007900
3988161,526500
3988181,513200
3988201,511600
3988300,1229700
3988379,807100
3988438,3248230
3988482,703480
3988561,6133600
3988599,4318530
3988625,2279290
3988659,1365900
3988696,983900
3988732,822400
3988745,1050000
3988758,994400
3988939,525500
3988969,665000
3989032,793000
3989180,518000
3989198,669800
3989252,554710
3989391,2808000
3989493,2622420
3989589,1421300
3989685,967890
3989691,635500
3989844,866000
3989982,642000
3989990,817000
3990016,556000
3990030,1524180
3990036,507000
3990037,1316610
3990188,956000
3990195,722300
3990239,3072000
3990279,1240200
3990349,3514600
3990414,1059420
3990493,691000
3990666,979400
3990707,788550
3990780,1022600
3990870,3479180
3990875,530450
3990927,900000
3990946,2776980
3991111,1000000
3991167,570400
3991208,2039500
3991380,784600
3991422,558000
3991440,2534160
3991474,1774500
3991611,657000
3991629,1024000
3991741,687000
3991747,913760
3991756,731430
3991822,704280
3991845,588260
3991940,549000
3992007,536000
3992025,588200
3992060,1420000
3992063,985400
3992073,952180
3992141,613000
3992239,567000
3992457,1315700
3992524,568300
3992590,881000
3992731,1934510
3992778,902210
3992813,729400
3992844,797890
3992894,1590300
3993002,1059750
3993046,1465200
3993130,580900
3993144,534300
3993170,4132850
3993258,3342880
3993280,1109300
3993286,724400
3993317,1103500
3993350,735900
3993404,1895900
3993415,1907870
3993483,513400
3993560,912340
3993589,516800
3993624,972200
3993699,1131390
3993702,754000
3993772,624600
3993777,1986000
3993913,864000
3994005,1046500
3994019,886340
3994036,994640
3994159,543800
3994243,566100
3994293,4183060
3994295,514360
3994311,1514140
3994321,1818000
3994390,627900
3994491,562260
3994534,1330820
3994551,517600
3994701,530960
3994746,624400
3994881,951400
3995055,1470000
3995066,1248040
3995083,1770620
3995121,597990
3995193,578970
3995244,652650
3995281,629200
3995294,3822720
3995328,1362310
3995385,1900650
3995408,724380
3995608,1328420
3995692,605900
3995746,1164380
3995835,507600
3995877,2043090
3995880,1461590
3995924,1147500
3995945,1577900
3995968,738000
3996003,1212380
3996073,988000
3996114,1527870
3996120,501900
3996133,1343550
3996139,1332370
3996176,957600
3996306,611600
3996395,866710
3996434,1435200
3996517,533000
3996541,1167900
3996604,2555060
3996612,539980
3996619,522200
3996693,508900
3996744,619940
3996791,815040
3996822,5007720
3996852,600920
3997012,681900
3997056,881100
3997117,1973300
3997196,1813640
3997282,525750
3997330,1174200
3997351,556000
3997358,582000
3997424,1614000
3997458,1428500
3997604,1151730
3997680,811060
3997718,950200
3997779,528400
3997796,1550000
3997806,3253460
3997811,1892650
3998031,696000
3998033,1022540
3998062,3112200
3998098,554000
3998114,513000
3998208,760000
3998250,725760
3998295,617200
3998304,565800
3998339,870800
3998449,1655800
3998464,1252700
3998555,1238390
3998565,2885250
3998676,915000
3998685,2202000
3998810,615000
3998871,955000
3998900,1406500
3998941,1622820
3998975,2913520
3998995,556900
3999145,2810280
3999159,1113200
3999172,1624000
3999175,516000
3999195,614000
3999261,580000
3999338,700300
3999426,1008100
3999431,851260
3999517,999300
3999574,561900
3999619,1805670
3999646,514200
3999688,960100
3999701,1754840
3999797,515000
3999804,756800
3999821,709800
3999835,596000
3999935,1391440
3999938,725930
3999955,520800
4000034,567950
4000197,543420
4000205,1477840
4000248,871250
4000319,1048200
4000324,1729100
4000332,3439120
4000547,5784770
4000598,660500
4000628,548800
4000742,2075640
4000773,2692200
4000820,559500
4000931,1510900
4000962,943710
4001039,762100
4001048,1036700
4001094,1257510
4001240,1632900
4001288,504710
4001430,13249250
4001440,11221400
4001500,4258480
4001506,605700
4001535,4955170
4001552,873600
4001568,2484870
4001589,660320
4001590,661300
4001596,1204900
4001620,519000
4001635,618000
4001673,574620
4001749,543680
4001791,1262090
4001833,655100
4001840,551600
4001928,2262000
4001983,876400
4002009,1442540
4002018,513300
4002042,1090400
4002065,581500
4002083,874740
4002088,1303930
4002226,1519800
4002242,1268400
4002339,1448700
4002374,2088070
4002382,528000
4002386,3648580
4002400,1100430
4002488,1460680
4002493,686700
4002503,7358950
4002520,1498100
4002599,690970
4002738,1403190
4002800,583900
4002966,4218360
4003009,624290
4003118,3172970
4003135,566220
4003179,676000
4003347,629210
4003408,2198060
4003431,2576000
4003521,650070
4003571,734760
4003812,845100
4003884,1963790
4003939,734800
4003974,1106000
4004040,1190410
4004052,532500
4004112,590020
4004163,1783400
4004218,997100
4004328,8069740
4004533,605580
4004566,896100
4004590,4942000
4004691,10003300
4004703,1396000
4004781,806550
4004812,904780
4004818,627100
4004834,584000
4004921,1151000
4004975,824900
4005073,876300
4005157,700000
4005200,983000
4005250,608900
4005357,656800
4005373,532500
4005374,516400
4005383,809800
4005608,646000
4005645,895500
4005705,793800
4005707,580000
4005722,719400
4005781,748000
4005794,669400
4005820,1595600
4005835,642880
4005903,784260
4005912,1018250
4006006,1566200
4006111,1798100
4006187,638680
4006262,561200
4006290,2309000
4006425,1421300
4006579,535600
4006608,616600
4006857,1042900
4006944,50068650
4007002,1376100
4007136,1127400
4007198,2108680
4007216,4651000
4007223,1340980
4007297,575640
4007300,1248800
4007330,1313860
4007358,504500
4007374,784000
4007411,822900
4007487,943760
4007610,1892000
4007681,543800
4007706,786000
4007721,819900
4007733,1809350
4007785,503400
4008026,1505300
4008138,1158120
4008330,1154000
4008461,1308500
4008504,927900
4008645,635220
4008673,2206840
4008677,958500
4008727,1931810
4008947,1877640
4008975,733700
4009043,732500
4009073,592900
4009114,1189100
4009155,574140
4009245,926160
4009282,626400
4009370,731750
4009507,885940
4009578,731060
4009580,2546560
4009599,1734310
4009600,1056800
4009605,586850
4009619,1515300
4009652,1046300
4009663,532100
4009665,2258000
4009824,510300
4009868,1291100
4009928,568000
4010016,925000
4010067,1753220
4010108,640000
4010302,747200
4010323,905100
4010405,1039400
4010481,2784400
4010549,554800
4010728,875030
4010757,779300
4010790,2050100
4010823,1305600
4010905,738000
4010917,660810
4011082,515200
4011097,677250
4011135,1218860
4011160,8373000
4011202,654800
4011285,701490
4011341,1094980
4011355,522150
4011448,1940600
4011488,996480
4011609,857700
4011844,568500
4011990,1552000
4012059,1005000
4012095,619060
4012131,572350
4012180,707800
4012227,749000
4012278,524000
4012366,1107900
4012385,1501000
4012396,1636500
4012401,532000
4012435,748000
4012444,719210
4012486,938400
4012530,1033100
4012577,1164000
4012582,611800
4012645,664600
4012767,580000
4012777,1299900
4012879,904700
4012897,1827390
4012902,546040
4012933,612100
4012966,550000
4013023,590540
4013026,666000
4013064,591200
4013130,794900
4013263,542300
4013290,1042260
4013318,1539200
4013328,835110
4013501,1958000
4013574,968300
4013628,1221960
4013725,861700
4013864,534800
4014000,574400
4014045,1283970
4014078,762900
4014110,605300
4014153,716900
4014162,544800
4014306,1107400
4014353,1680000
4014376,1270000
4014420,970000
4014511,525400
4014554,541100
4014618,928100
4014651,636590
4014665,774700
4014677,1198470
4014817,773810
4014860,1168500
4014890,2475320
4014930,547800
4014944,743900
4014945,785130
4015152,737020
4015161,605600
4015168,4263700
4015179,707000
4015257,1692140
4015265,548400
4015387,1328600
4015571,610000
4015578,4027060
4015628,562410
4015671,1334400
4015710,3779180
4016010,965100
4016066,514900
4016075,511100
4016125,977140
4016242,1552400
4016245,910840
4016311,618300
4016365,1009100
4016378,2605850
4016439,3019130
4016444,1427300
4016593,668660
4016695,2679980
4016758,1064360
4016764,5166000
4016850,895700
4016859,702500
4016927,820000
4017055,1318000
4017087,1026090
4017116,1951600
4017268,951720
4017290,903000
4017312,557000
4017371,652000
4017413,2328430
4017540,638000
4017548,2497070
4017581,3087760
4017595,577400
4017621,671700
4017692,568740
4017719,700900
4017775,996000
4017812,610400
4018068,729900
4018208,986590
4018291,640000
4018422,1174000
4018453,4872840
4018609,587600
4018673,1328100
4018681,6873200
4018765,1017670
4018813,517200
4018905,780600
4018943,600000
4019101,1195200
4019146,1311000
4019189,998800
4019215,1336920
4019297,663100
4019371,939300
4019378,2352040
4019534,2892000
4019674,642500
4019703,920000
4019721,1934530
4019772,542200
4019835,829690
4019855,971000
4019893,807200
4019945,7963900
4020001,923200
4020080,830200
4020324,3994020
4020330,676930
4020366,1038170
4020455,687100
4020515,2206880
4020691,1514800
4020736,3602040
4020837,745240
4020907,641200
4021014,521300
4021118,623100
4021138,842580
4021236,1105400
4021357,795000
4021539,549460
4021606,3618530
4021660,1361900
4021716,1066700
4021829,2599220
4021853,876000
4021982,1553300
4022033,502250
4022062,1487000
4022064,1271750
4022187,1345100
4022408,911200
4022486,880000
4022569,767200
4022627,820500
4022668,526750
4022669,1598400
4022784,1057950
4022944,790100
4023012,559400
4023037,546600
4023168,947400
4023170,1414300
4023174,618000
4023227,855200
4023231,1261100
4023297,941450
4023348,581600
4023412,503730
4023453,609000
4023457,823790
4023476,538300
4023507,548750
4023627,653000
4023742,787000
4023806,1504340
4023811,3237120
4023925,869200
4024115,783900
4024184,2275220
4024329,763740
4024387,533000
