,CLNT_ID,value
72133,4934005,739400
72134,5888351,739400
72135,3292049,739390
72136,4690775,739340
72137,6445952,739340
72138,210752,739320
72139,2436100,739320
72140,241149,739310
72141,932476,739310
72142,3156307,739300
72143,3588286,739300
72144,3772437,739300
72145,4093434,739300
72146,4389571,739300
72147,4393631,739300
72148,4839683,739300
72149,5962676,739300
72150,3320292,739290
72151,3620214,739260
72152,2671694,739250
72153,6495754,739240
72154,4651213,739230
72155,1576377,739220
72156,1470266,739200
72157,2657267,739200
72158,3841533,739200
72159,5026277,739200
72160,5138679,739200
72161,5628313,739200
72162,6011820,739200
72163,6117238,739200
72164,4909268,739150
72165,2352564,739120
72166,3393575,739100
72167,3859399,739100
72168,5770160,739100
72169,6514874,739080
72170,195693,739070
72171,3117286,739020
72172,61538,739000
72173,817187,739000
72174,945124,739000
72175,1379649,739000
72176,1424353,739000
72177,1904527,739000
72178,1928363,739000
72179,2193563,739000
72180,2293705,739000
72181,2416920,739000
72182,3971537,739000
72183,4226590,739000
72184,4496090,739000
72185,4861543,739000
72186,5162739,739000
72187,5473626,739000
72188,5890698,739000
72189,6410584,739000
72190,6412476,739000
72191,5815460,738970
72192,1553553,738900
72193,1694004,738900
72194,2494947,738900
72195,3103376,738900
72196,3470731,738900
72197,4525439,738900
72198,5355110,738900
72199,5691212,738900
72200,5884653,738900
72201,6022799,738900
72202,4063555,738890
72203,4450803,738860
72204,500735,738850
72205,3816073,738840
72206,426145,738800
72207,1897952,738800
72208,2683788,738800
72209,3587329,738800
72210,4751429,738800
72211,6377353,738800
72212,306749,738780
72213,3029081,738770
72214,2013395,738750
72215,47576,738740
72216,4463902,738740
72217,5263505,738740
72218,124972,738700
72219,2771390,738700
72220,3936367,738700
72221,6158772,738700
72222,854512,738670
72223,2457201,738650
72224,4737264,738650
72225,924789,738600
72226,1071011,738600
72227,3191259,738600
72228,4947516,738600
72229,5177350,738600
72230,5242704,738600
72231,5519469,738600
72232,6047062,738600
72233,6488831,738600
72234,4441445,738590
72235,1942666,738540
72236,5920833,738540
72237,3859606,738510
72238,591147,738500
72239,1150706,738500
72240,1947295,738500
72241,3150175,738500
72242,4309969,738500
72243,4726563,738500
72244,4767272,738500
72245,4969654,738500
72246,5044557,738500
72247,5785285,738500
72248,5976774,738500
72249,6470443,738500
72250,521570,738480
72251,591795,738400
72252,1757604,738400
72253,1857004,738400
72254,2507071,738400
72255,3303021,738400
72256,5740203,738400
72257,5815004,738400
72258,6009380,738400
72259,6127799,738400
72260,6287515,738400
72261,3906312,738320
72262,131183,738300
72263,260368,738300
72264,981120,738300
72265,3683781,738300
72266,4314529,738300
72267,4426844,738300
72268,4759850,738300
72269,6189488,738300
72270,6326904,738300
72271,6383190,738300
72272,2200676,738290
72273,4143523,738210
72274,4880297,738200
72275,4947308,738200
72276,6017455,738200
72277,6351990,738200
72278,6544526,738200
72279,1747232,738150
72280,2415174,738120
72281,4734130,738120
72282,1174579,738100
72283,1193754,738100
72284,1699974,738100
72285,2222319,738100
72286,2226599,738100
72287,4912227,738100
72288,5060259,738100
72289,5133547,738100
72290,5579037,738100
72291,5661701,738100
72292,5742833,738100
72293,6322091,738100
72294,2495941,738080
72295,4334196,738050
72296,6561184,738050
72297,292230,738040
72298,2320037,738040
72299,4666585,738020
72300,4759780,738010
72301,37174,738000
72302,97645,738000
72303,169282,738000
72304,318686,738000
72305,714419,738000
72306,941462,738000
72307,1166505,738000
72308,1335123,738000
72309,1355888,738000
72310,1565648,738000
72311,1808650,738000
72312,1901429,738000
72313,2072355,738000
72314,2094500,738000
72315,2197782,738000
72316,2291297,738000
72317,2372372,738000
72318,2523784,738000
72319,2527587,738000
72320,2616188,738000
72321,2988522,738000
72322,3066527,738000
72323,3130015,738000
72324,3191414,738000
72325,3220536,738000
72326,3583670,738000
72327,3585191,738000
72328,3995968,738000
72329,4010905,738000
72330,4185252,738000
72331,4471350,738000
72332,4851966,738000
72333,5102155,738000
72334,5152090,738000
72335,5183443,738000
72336,5529939,738000
72337,5538279,738000
72338,6102588,738000
72339,6150731,738000
72340,3660025,737960
72341,5417419,737920
72342,2244038,737910
72343,4095161,737910
72344,2475514,737900
72345,5235425,737900
72346,5256025,737900
72347,6493989,737900
72348,3437289,737890
72349,6305374,737840
72350,343936,737800
72351,713864,737800
72352,2431757,737800
72353,2907945,737800
72354,2930946,737800
72355,3935116,737800
72356,4131571,737800
72357,4455698,737800
72358,5466969,737800
72359,5526385,737800
72360,5878136,737800
72361,3705551,737770
72362,4775571,737770
72363,4163005,737760
72364,1444785,737740
72365,147843,737700
72366,1485430,737700
72367,1916427,737700
72368,2112490,737700
72369,3537130,737700
72370,5137307,737700
72371,5235368,737700
72372,5362208,737700
72373,6091315,737670
72374,13721,737650
72375,1327911,737610
72376,764690,737600
72377,4074289,737600
72378,4171870,737600
72379,6348366,737600
72380,4464586,737560
72381,4850306,737550
72382,1137358,737530
72383,467913,737520
72384,2016729,737520
72385,1662029,737500
72386,1930392,737500
72387,2009666,737500
72388,6169540,737500
72389,4640915,737480
72390,3926871,737410
72391,208126,737400
72392,2293171,737400
72393,2832732,737400
72394,6084540,737400
72395,6150615,737400
72396,917618,737360
72397,3905069,737350
72398,6089874,737350
72399,1733287,737340
72400,492963,737300
72401,908437,737300
72402,2436342,737300
72403,2744548,737300
72404,3740185,737300
72405,3828300,737300
72406,4474982,737300
72407,4491830,737300
72408,5284145,737300
72409,5978926,737300
72410,6096855,737300
72411,3382139,737250
72412,2686432,737200
72413,3548771,737200
72414,4050414,737200
72415,4455591,737200
72416,5860890,737200
72417,1842051,737180
72418,2184258,737180
72419,1650947,737170
72420,642028,737100
72421,1868328,737100
72422,3819070,737100
72423,4728021,737100
72424,1851639,737060
72425,776801,737050
72426,1185017,737040
72427,4015152,737020
72428,3798712,737010
72429,405139,737000
72430,819312,737000
72431,1236380,737000
72432,1281959,737000
72433,1708594,737000
72434,1754679,737000
72435,1849829,737000
72436,2149397,737000
72437,2180410,737000
72438,2191935,737000
72439,2428541,737000
72440,2894811,737000
72441,2975878,737000
72442,3710591,737000
72443,3976420,737000
72444,4247236,737000
72445,4853431,737000
72446,5003954,737000
72447,5014038,737000
72448,5373042,737000
72449,6513496,737000
72450,6532198,737000
72451,1143258,736960
72452,4545279,736950
72453,1686692,736930
72454,577073,736900
72455,1611426,736900
72456,2325188,736900
72457,3368085,736900
72458,6073094,736900
72459,6480527,736900
72460,6568786,736900
72461,6527210,736890
72462,3652835,736840
72463,5128841,736834
72464,795276,736810
72465,4472652,736810
72466,1320869,736800
72467,1571841,736800
72468,1588938,736800
72469,1746707,736800
72470,1881675,736800
72471,3417250,736800
72472,4390083,736800
72473,5235461,736800
72474,5815589,736800
72475,2777864,736790
72476,1354781,736750
72477,1605875,736750
72478,6452181,736730
72479,322371,736720
72480,144842,736710
72481,1655484,736700
72482,1705879,736700
72483,2093404,736700
72484,4131461,736700
72485,4435132,736700
72486,4754728,736700
72487,5377208,736700
72488,6229439,736700
72489,2381967,736660
72490,3519193,736660
72491,5171302,736650
72492,3723375,736640
72493,682379,736600
72494,1108880,736600
72495,2982677,736600
72496,5332275,736600
72497,5332555,736600
72498,6279128,736600
72499,4512196,736590
72500,3539832,736570
72501,3613500,736550
72502,3642209,736550
72503,5062165,736510
72504,446209,736500
72505,918463,736500
72506,2785685,736500
72507,3711233,736500
72508,4479162,736500
72509,5463138,736500
72510,5913031,736500
72511,6271893,736470
72512,1806471,736460
72513,103042,736400
72514,280475,736400
72515,2013065,736400
72516,2223919,736400
72517,2817686,736400
72518,3163182,736400
72519,3816281,736400
72520,4265085,736400
72521,5091166,736400
72522,5346290,736400
72523,4510936,736340
72524,3154284,736320
72525,62042,736300
72526,404266,736300
72527,1820805,736300
72528,1857020,736300
72529,3341625,736300
72530,3408085,736300
72531,4768011,736300
72532,5287557,736300
72533,6055444,736300
72534,1522162,736280
72535,1568041,736270
72536,1287156,736260
72537,6096366,736260
72538,2561841,736250
72539,3236756,736250
72540,6121877,736250
72541,873645,736210
72542,3293532,736210
72543,3343463,736210
72544,390145,736200
72545,935541,736200
72546,2265213,736200
72547,5633800,736200
72548,6078133,736200
72549,6504814,736200
72550,6211640,736190
72551,6022187,736170
72552,3162476,736140
72553,1108521,736120
72554,6506909,736120
72555,329839,736100
72556,2314668,736100
72557,4188959,736100
72558,2781166,736060
72559,5496091,736060
72560,1299201,736050
72561,5837573,736050
72562,1108598,736020
72563,310521,736000
72564,405937,736000
72565,679546,736000
72566,737102,736000
72567,1058982,736000
72568,1113968,736000
72569,1137588,736000
72570,1181413,736000
72571,1197525,736000
72572,1257563,736000
72573,1598266,736000
72574,1599193,736000
72575,1665321,736000
72576,1787284,736000
72577,1840998,736000
72578,1874624,736000
72579,1958800,736000
72580,2032172,736000
72581,2225292,736000
72582,2518691,736000
72583,2583672,736000
72584,2751496,736000
72585,2845742,736000
72586,3313353,736000
72587,3984570,736000
72588,4079621,736000
72589,4188440,736000
72590,4586162,736000
72591,4643306,736000
72592,4867587,736000
72593,4884470,736000
72594,5102570,736000
72595,5401216,736000
72596,5477742,736000
72597,5497077,736000
72598,5686993,736000
72599,5695593,736000
72600,5980923,736000
72601,6169097,736000
72602,6233382,736000
72603,6251316,736000
72604,6274759,736000
72605,6282138,736000
72606,6407241,736000
72607,3983315,735980
72608,6295557,735980
72609,4298437,735950
72610,440087,735900
72611,786539,735900
72612,1831456,735900
72613,1839941,735900
72614,2183827,735900
72615,2603811,735900
72616,3240892,735900
72617,3993350,735900
72618,4066470,735900
72619,4383767,735900
72620,4917006,735900
72621,5037712,735900
72622,6182041,735900
72623,5910117,735830
72624,1182246,735820
72625,3548962,735820
72626,4383012,735820
72627,702859,735800
72628,1277525,735800
72629,1736942,735800
72630,2248517,735800
72631,3247074,735800
72632,5066414,735800
72633,5389161,735800
72634,6349388,735800
72635,6584934,735800
72636,2841031,735790
72637,1842608,735750
72638,4927970,735710
72639,970406,735700
72640,1959131,735700
72641,2342393,735700
72642,2444563,735700
72643,4996392,735700
72644,6458899,735700
72645,2566231,735680
72646,3367147,735670
72647,682242,735600
72648,787468,735600
72649,2229718,735600
72650,2397471,735600
72651,2407232,735600
72652,3229876,735600
72653,4235404,735600
72654,6587793,735600
72655,2366211,735510
72656,436239,735500
72657,1751401,735500
72658,2412070,735500
72659,3032759,735500
72660,3130975,735500
72661,3294535,735500
72662,4154407,735500
72663,5297600,735500
72664,6044345,735490
72665,3039009,735480
72666,1779672,735460
72667,2684804,735460
72668,5303835,735440
72669,3067763,735430
72670,1373680,735400
72671,1822145,735400
72672,2362648,735400
72673,2605534,735400
72674,2836311,735400
72675,2882484,735400
72676,3337203,735400
72677,3904496,735400
72678,4349626,735400
72679,4350302,735400
72680,4822844,735400
72681,5091010,735400
72682,5778576,735400
72683,5814834,735400
72684,853616,735360
72685,317972,735350
72686,2669098,735350
72687,1474481,735340
72688,1380713,735300
72689,2193700,735300
72690,2313187,735300
72691,3055364,735300
72692,4512063,735300
72693,6137247,735300
72694,6476364,735300
72695,1724338,735270
72696,3163841,735260
72697,5666244,735260
72698,3959605,735250
72699,6265252,735220
72700,1002263,735210
72701,4495347,735206
72702,796104,735200
72703,2363834,735200
72704,2948572,735200
72705,4762196,735200
72706,5014399,735200
72707,6393209,735200
72708,1732284,735170
72709,5567619,735150
72710,5977440,735130
72711,462365,735120
72712,3799397,735120
72713,477300,735100
72714,599921,735100
72715,825530,735100
72716,1949888,735100
72717,2221822,735100
72718,3203277,735100
72719,3210051,735100
72720,4185770,735100
72721,6192845,735100
72722,5073210,735070
72723,6299575,735070
72724,2926252,735060
72725,2342842,735040
72726,4907241,735020
72727,472223,735010
72728,170191,735000
72729,320243,735000
72730,2062908,735000
72731,2163916,735000
72732,2349896,735000
72733,2398583,735000
72734,2591036,735000
72735,2805487,735000
72736,3247166,735000
72737,3513804,735000
72738,3535969,735000
72739,3551059,735000
72740,4031140,735000
72741,4047536,735000
72742,4163274,735000
72743,4171653,735000
72744,4335802,735000
72745,4687434,735000
72746,4722958,735000
72747,5353844,735000
72748,5455681,735000
72749,5832497,735000
72750,6079893,735000
72751,6314046,735000
72752,6424524,735000
72753,6432393,735000
72754,6557788,735000
72755,3387912,734910
72756,62975,734900
72757,631623,734900
72758,1379645,734900
72759,1698295,734900
72760,3466784,734900
72761,5028925,734900
72762,6352761,734900
72763,5104692,734840
72764,3420199,734830
72765,50436,734800
72766,478690,734800
72767,1472369,734800
72768,2215604,734800
72769,2842302,734800
72770,2923654,734800
72771,4003939,734800
72772,4280097,734800
72773,4641489,734800
72774,4701651,734800
72775,5161320,734800
72776,6236724,734800
72777,6071077,734770
72778,4003571,734760
72779,4131577,734760
72780,714775,734700
72781,1488204,734700
72782,1596746,734700
72783,1832794,734700
72784,2362354,734700
72785,5405938,734700
72786,6472628,734660
72787,3105156,734630
72788,507306,734600
72789,1008484,734600
72790,2384843,734600
72791,2544052,734600
72792,2767881,734600
72793,4684851,734600
72794,5249768,734600
72795,5435695,734600
72796,5460445,734600
72797,6504437,734600
72798,4918620,734560
72799,6353461,734560
72800,2498497,734540
72801,35252,734500
72802,1026286,734500
72803,4309925,734500
72804,5590298,734500
72805,5607898,734500
72806,5653272,734500
72807,4248802,734480
72808,3375923,734470
72809,4766776,734440
72810,6122062,734440
72811,6374786,734430
72812,5156108,734400
72813,5528228,734400
72814,1574416,734380
72815,2737261,734360
72816,433774,734340
72817,4207340,734340
72818,1244798,734330
72819,655234,734300
72820,1400193,734300
72821,1524623,734300
72822,2504096,734300
72823,4192486,734300
72824,4720103,734300
72825,5186186,734300
72826,5395528,734300
72827,2332381,734260
72828,5587130,734260
72829,6467982,734250
72830,451647,734200
72831,620610,734200
72832,1547386,734200
72833,2739205,734200
72834,4061196,734200
72835,4383874,734200
72836,4663221,734200
72837,6192142,734200
72838,5439939,734160
72839,4739289,734150
72840,1114532,734140
72841,3865027,734130
72842,1056844,734100
72843,1721956,734100
72844,2425785,734100
72845,6362740,734100
72846,6404228,734100
72847,4097442,734080
72848,5928854,734050
72849,6311731,734030
72850,895527,734000
72851,1461667,734000
72852,1723043,734000
72853,2312579,734000
72854,2438165,734000
72855,2587250,734000
72856,2754507,734000
72857,2788667,734000
72858,2820553,734000
72859,3043659,734000
72860,3254019,734000
72861,3636163,734000
72862,3825525,734000
72863,4169949,734000
72864,4522197,734000
72865,5083476,734000
72866,5153964,734000
72867,5397457,734000
72868,6403124,734000
72869,195345,733940
72870,3235345,733920
72871,1502472,733900
72872,1785252,733900
72873,2609146,733900
72874,2878182,733900
72875,3555078,733900
72876,5007489,733900
72877,5017418,733900
72878,5078508,733900
72879,6164752,733900
72880,1641019,733890
72881,2064534,733860
72882,1584521,733850
72883,5211405,733820
72884,4571996,733810
72885,126704,733800
72886,1940573,733800
72887,2939003,733800
72888,3037978,733800
72889,3957259,733800
72890,4528989,733800
72891,4919078,733800
72892,5067939,733800
72893,5362535,733800
72894,6185827,733800
72895,3811025,733770
72896,3897058,733770
72897,2190161,733760
72898,5170609,733750
72899,3905109,733740
72900,1055542,733700
72901,1515477,733700
72902,2480250,733700
72903,2752021,733700
72904,2867589,733700
72905,4008975,733700
72906,5575155,733700
72907,3926015,733690
72908,6462120,733680
72909,874178,733620
72910,5477046,733610
72911,408656,733600
72912,2199682,733600
72913,2358192,733600
72914,6059383,733600
72915,3182782,733580
72916,5719451,733550
72917,1589838,733530
72918,879905,733520
72919,3234437,733510
72920,5171297,733510
72921,629596,733500
72922,2346773,733500
72923,2452803,733500
72924,3191918,733500
72925,3627299,733500
72926,4251347,733500
72927,4711268,733500
72928,6537096,733500
72929,4134758,733490
72930,614841,733450
72931,84810,733400
72932,375711,733400
72933,546587,733400
72934,1687034,733400
72935,2834802,733400
72936,3832130,733400
72937,4620535,733400
72938,6555025,733400
72939,3280801,733380
72940,5245218,733360
72941,6144250,733340
72942,268912,733300
72943,749106,733300
72944,1566109,733300
72945,1776242,733300
72946,2738128,733300
72947,4484952,733300
72948,4784699,733300
72949,5786224,733300
72950,6006377,733290
72951,86840,733260
72952,6315615,733260
72953,6232015,733250
72954,1742378,733240
72955,2587046,733240
72956,3400949,733220
72957,117392,733200
72958,2635362,733200
72959,2695368,733200
72960,3188996,733200
72961,5384745,733200
72962,6331986,733200
72963,925199,733180
72964,5531304,733140
72965,140424,733100
72966,3910345,733100
72967,5617696,733100
72968,5971085,733100
72969,3326997,733080
72970,1866425,733070
72971,2407417,733070
72972,4596567,733070
72973,4393480,733040
72974,6840,733000
72975,58649,733000
72976,350063,733000
72977,866725,733000
72978,1305150,733000
72979,1489007,733000
72980,1572452,733000
72981,1606518,733000
72982,1628250,733000
72983,1932088,733000
72984,2335992,733000
72985,2896884,733000
72986,3148964,733000
72987,4202359,733000
72988,4275638,733000
72989,4453123,733000
72990,4519078,733000
72991,5154383,733000
72992,5515169,733000
72993,6140639,733000
72994,6499157,733000
72995,1163830,732950
72996,2898404,732940
72997,4879955,732940
72998,1346825,732920
72999,1528361,732900
73000,1770956,732900
73001,2495929,732900
73002,2646266,732900
73003,3212949,732900
73004,4823832,732900
73005,5830585,732900
73006,6151300,732900
73007,6435910,732870
73008,590912,732860
73009,259553,732850
73010,3508433,732820
73011,4886733,732820
73012,3242464,732810
73013,932473,732800
73014,3270751,732800
73015,3716331,732800
73016,3873655,732800
73017,5503852,732800
73018,1167054,732760
73019,291380,732700
73020,902226,732700
73021,1238166,732700
73022,1508456,732700
73023,2340721,732700
73024,2353763,732700
73025,3275018,732700
73026,3491919,732700
73027,5251599,732700
73028,6202305,732700
73029,4541362,732670
73030,5832146,732670
73031,1050223,732600
73032,1144432,732600
73033,2849695,732600
73034,4808274,732600
73035,4826504,732600
73036,5470358,732600
73037,5754019,732600
73038,5993958,732600
73039,6339544,732600
73040,6459079,732600
73041,6275803,732570
73042,3550514,732520
73043,5854967,732520
73044,538175,732500
73045,3073493,732500
73046,4009043,732500
73047,4100859,732500
73048,4695482,732500
73049,4869187,732500
73050,5495943,732500
73051,5610361,732500
73052,5900692,732500
73053,6287533,732500
73054,4866708,732460
73055,1829518,732450
73056,5452712,732450
73057,3649222,732420
73058,278508,732400
73059,729287,732400
73060,1205434,732400
73061,1579987,732400
73062,1792686,732400
73063,2706368,732400
73064,2887708,732400
73065,3319876,732400
73066,4534261,732400
73067,4905124,732400
73068,5030474,732400
73069,5528856,732400
73070,5765134,732400
73071,6478029,732400
73072,4420460,732350
73073,1172257,732300
73074,1368792,732300
73075,3395185,732300
73076,3474562,732300
73077,5257680,732300
73078,5557251,732300
73079,5683847,732300
73080,2666105,732240
73081,1794281,732230
73082,211847,732200
73083,769969,732200
73084,816660,732200
73085,920245,732200
73086,1353257,732200
73087,2037892,732200
73088,3748762,732200
73089,5088251,732200
73090,6384754,732200
73091,6479236,732200
73092,5096554,732180
73093,3535454,732150
73094,826172,732100
73095,1329684,732100
73096,1946114,732100
73097,2217428,732100
73098,5170784,732100
73099,5939988,732100
73100,6037787,732100
73101,6250514,732100
73102,6380686,732100
73103,261993,732040
73104,3960906,732010
73105,60615,732000
73106,159078,732000
73107,237443,732000
73108,255160,732000
73109,409533,732000
73110,1358233,732000
73111,1400418,732000
73112,1736939,732000
73113,2086380,732000
73114,2569405,732000
73115,2869396,732000
73116,3059024,732000
73117,3165165,732000
73118,3605616,732000
73119,3624954,732000
73120,4914015,732000
73121,5039995,732000
73122,5040050,732000
73123,5135316,732000
73124,5238967,732000
73125,5480212,732000
73126,6103394,732000
73127,6155627,732000
73128,6523007,732000
73129,2527614,731990
73130,4257334,731980
73131,3143768,731960
73132,3824217,731930
73133,171263,731900
73134,320320,731900
73135,1424130,731900
73136,1825705,731900
73137,2442258,731900
73138,3113885,731900
73139,4248458,731900
73140,4489674,731900
73141,4594489,731900
73142,4868658,731900
73143,5092405,731900
73144,386836,731890
73145,1048275,731820
73146,2818692,731810
73147,5727541,731810
73148,5858311,731810
73149,1639306,731800
73150,2042424,731800
73151,3158426,731800
73152,3332361,731800
73153,4178324,731800
73154,5431577,731800
73155,6536977,731800
73156,6451301,731790
73157,5986957,731760
73158,4009370,731750
73159,6066663,731750
73160,1497366,731720
73161,4294681,731720
73162,1303620,731710
73163,4418202,731710
73164,2008909,731700
73165,4920609,731700
73166,5095670,731700
73167,5423147,731700
73168,5684691,731700
73169,6372311,731700
73170,6491117,731700
73171,4195347,731680
73172,136718,731600
73173,1111580,731600
73174,2068189,731600
73175,2076002,731600
73176,3498484,731600
73177,4334352,731600
73178,4808240,731600
73179,4896587,731600
73180,5094367,731600
73181,3866912,731570
73182,1291595,731560
73183,4525537,731560
73184,1572087,731550
73185,4172643,731550
73186,6100422,731530
73187,4507329,731510
73188,1343695,731500
73189,1584500,731500
73190,2430480,731500
73191,3764897,731500
73192,4448389,731500
73193,4981869,731500
73194,5473792,731500
73195,5712418,731500
73196,6089271,731500
73197,3991756,731430
73198,2400681,731400
73199,3216350,731400
73200,3282611,731400
73201,3332609,731400
73202,6320106,731400
73203,1831216,731370
73204,4720690,731340
73205,3766663,731310
73206,869804,731300
73207,3235519,731300
73208,3479847,731300
73209,3621273,731300
73210,4779228,731300
73211,3936586,731270
73212,2541527,731230
73213,8690,731200
73214,687586,731200
73215,951196,731200
73216,1542618,731200
73217,3295540,731200
73218,5332326,731200
73219,6168339,731200
73220,3495629,731180
73221,642377,731100
73222,686603,731100
73223,764294,731100
73224,819589,731100
73225,993567,731100
73226,1150579,731100
73227,2006087,731100
73228,2755799,731100
73229,2876953,731100
73230,4352832,731100
73231,4539747,731100
73232,6081304,731100
73233,1427175,731070
73234,2423561,731070
73235,4009578,731060
73236,2683017,731050
73237,528720,731040
73238,117231,731000
73239,948414,731000
73240,1355136,731000
73241,1419205,731000
73242,2351290,731000
73243,2785379,731000
73244,3003058,731000
73245,4734998,731000
73246,4773593,731000
73247,5870229,731000
73248,5935218,731000
73249,6181322,731000
73250,6484723,731000
73251,6321862,730970
73252,2471562,730900
73253,5509383,730900
73254,6406304,730900
73255,2317985,730880
73256,6355417,730880
73257,5662343,730830
73258,2361936,730820
73259,5969091,730820
73260,384215,730800
73261,711581,730800
73262,718062,730800
73263,1097562,730800
73264,1963124,730800
73265,2143377,730800
73266,3840151,730800
73267,4204156,730800
73268,4667324,730800
73269,4814892,730800
73270,5690640,730800
73271,207063,730700
73272,412793,730700
73273,763551,730700
73274,3413292,730700
73275,3504474,730700
73276,3801683,730700
73277,4167059,730700
73278,5634930,730700
73279,6305641,730700
73280,6417719,730700
73281,6182277,730690
73282,2766919,730640
73283,968925,730600
73284,2112491,730600
73285,3832097,730600
73286,4095008,730600
73287,4137890,730600
73288,5280006,730580
73289,562469,730570
73290,6536622,730550
73291,1244707,730540
73292,2327915,730520
73293,1800423,730500
73294,5075168,730500
73295,5358715,730500
73296,5473316,730500
73297,5526110,730500
73298,596210,730460
73299,2249086,730460
73300,441462,730450
73301,1056962,730410
73302,182079,730400
73303,1839664,730400
73304,2453391,730400
73305,5040947,730400
73306,6484432,730400
73307,518523,730300
73308,1456197,730300
73309,2439210,730300
73310,2929067,730300
73311,3310606,730300
73312,4710263,730300
73313,5381233,730300
73314,6005351,730300
73315,4475862,730250
73316,6580012,730250
73317,4798237,730230
73318,1788307,730200
73319,2617617,730200
73320,5878255,730200
73321,26286,730190
73322,2726755,730190
73323,4348085,730140
73324,2345941,730130
73325,1831364,730100
73326,3289751,730100
73327,5135150,730100
73328,5497815,730100
73329,6332529,730100
73330,1162646,730080
73331,383750,730070
73332,3873491,730070
73333,179673,730000
73334,579901,730000
73335,945817,730000
73336,1015834,730000
73337,1348171,730000
73338,1491415,730000
73339,1684711,730000
73340,2352353,730000
73341,2388882,730000
73342,2477060,730000
73343,2543809,730000
73344,2607375,730000
73345,2723381,730000
73346,2729265,730000
73347,2970342,730000
73348,2986309,730000
73349,4152888,730000
73350,4391233,730000
73351,4830046,730000
73352,4849277,730000
73353,5175596,730000
73354,5433002,730000
73355,5473017,730000
73356,5760226,730000
73357,5908165,730000
73358,6424462,730000
73359,2679850,729960
73360,2176501,729950
73361,5378701,729950
73362,305861,729900
73363,446644,729900
73364,781966,729900
73365,1648537,729900
73366,1736283,729900
73367,3199116,729900
73368,4018068,729900
73369,4031010,729900
73370,4048175,729900
73371,4386353,729900
73372,3345899,729810
73373,498422,729800
73374,1266882,729800
73375,2160991,729800
73376,2163600,729800
73377,4177708,729800
73378,5169908,729800
73379,6076192,729760
73380,2102729,729700
73381,2269461,729700
73382,4564436,729700
73383,5329702,729700
73384,5622227,729700
73385,5670547,729700
73386,6407521,729700
73387,1840495,729620
73388,3226056,729620
73389,4751582,729620
73390,767254,729610
73391,1148501,729600
73392,1257409,729600
73393,2767164,729600
73394,2948149,729600
73395,4609832,729600
73396,5764795,729600
73397,5786216,729600
73398,2470916,729570
73399,284109,729500
73400,2327463,729500
73401,3641975,729500
73402,4403242,729500
73403,6241493,729500
73404,735217,729420
73405,40004,729400
73406,300873,729400
73407,1013474,729400
73408,1293022,729400
73409,1753274,729400
73410,2269215,729400
73411,3434814,729400
73412,3992813,729400
73413,5070084,729400
73414,5341573,729400
73415,4890316,729390
73416,3151610,729370
73417,2068102,729320
73418,2687373,729320
73419,41582,729300
73420,865146,729300
73421,1220774,729300
73422,1343065,729300
73423,1448331,729300
73424,2801039,729300
73425,4575164,729300
73426,4942374,729300
73427,5273191,729300
73428,5604496,729300
73429,5648761,729300
73430,5891067,729300
73431,6373790,729300
73432,6524426,729300
73433,877231,729240
73434,1692328,729220
73435,3265669,729210
73436,3809774,729210
73437,548917,729200
73438,641658,729200
73439,1389179,729200
73440,1973405,729200
73441,2382110,729200
73442,2758258,729200
73443,3828630,729200
73444,5355731,729200
73445,5357534,729200
73446,5822744,729200
73447,4708144,729140
73448,3028633,729130
73449,4060290,729100
73450,6240731,729100
73451,6067982,729080
73452,3736642,729070
73453,6470023,729060
73454,4241010,729030
73455,319487,729000
73456,323329,729000
73457,710131,729000
73458,1099105,729000
73459,1110973,729000
73460,1276049,729000
73461,1607163,729000
73462,1825414,729000
73463,2287429,729000
73464,2426985,729000
73465,2452571,729000
73466,3603080,729000
73467,4605289,729000
73468,4856055,729000
73469,5385909,729000
73470,5577250,729000
73471,5617010,729000
73472,5896831,729000
73473,6100434,729000
73474,6265086,729000
73475,6265825,729000
73476,6333597,729000
73477,6562992,729000
73478,6587506,729000
73479,665700,728980
73480,2041393,728920
73481,5360577,728920
73482,73234,728900
73483,78610,728900
73484,315523,728900
73485,1275677,728900
73486,1853731,728900
73487,1964650,728900
73488,2588655,728900
73489,4390390,728900
73490,4783639,728900
73491,5216282,728900
73492,6081994,728900
73493,6294385,728900
73494,6315148,728900
73495,6177699,728880
73496,1600188,728870
73497,5383115,728850
73498,5370998,728840
73499,2325713,728820
73500,163604,728810
73501,246559,728800
73502,2181992,728800
73503,2304875,728800
73504,6394757,728800
73505,6077577,728750
73506,656330,728740
73507,6545588,728720
73508,540826,728700
73509,1599460,728700
73510,1988730,728700
73511,2333709,728700
73512,4037009,728700
73513,4504026,728700
73514,5747292,728700
73515,4662105,728630
73516,5737567,728630
73517,127124,728620
73518,3274626,728610
73519,431405,728600
73520,438445,728600
73521,1117162,728600
73522,1329627,728600
73523,1415892,728600
73524,4396310,728600
73525,4948690,728600
73526,5018419,728600
73527,6167654,728600
73528,6537558,728600
73529,1660215,728590
73530,5150576,728520
73531,445583,728500
73532,894676,728500
73533,1246484,728500
73534,3290169,728500
73535,3461235,728500
73536,3877144,728500
73537,4570782,728500
73538,670467,728480
73539,1148338,728470
73540,1152602,728400
73541,1970508,728400
73542,3791040,728400
73543,4121005,728400
73544,5055973,728400
73545,5349017,728400
73546,6148022,728400
73547,1244997,728380
73548,3092934,728380
73549,38458,728370
73550,6191211,728350
